1	Fach·leute	Fach·leute	_	NN	nom|pl|*	2	SUBJ	_	_
2	warnen	warnen	_	VVFIN	pl|3|pres|ind	0	S	_	_
3	vor	vor	_	APPR	_	2	PP	_	_
4	Sturm	Sturm	_	NN	acc|sg|masc	3	PN	_	_

1	Ein	ein	_	ART	nom|sg|neut	2	DET	_	_
2	Sturm	Sturm	_	NN	nom|sg|neut	3	SUBJ	_	_
3	kommt	kommen	_	VVFIN	sg|3|pres|ind	0	S	_	_
4	nach	nach	_	APPR	_	3	PP	_	_
5	Nord·deutschland	Nord·deutschland	_	NE	dat|sg|neut	4	PN	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Bei	bei	_	APPR	_	4	PP	_	_
2	einem	ein	_	ART	dat|sg|masc	3	DET	_	_
3	Sturm	Sturm	_	NN	dat|sg|masc	1	PN	_	_
4	weht	wehen	_	VVFIN	sg|3|pres|ind	0	S	_	_
5	sehr	sehr	_	ADV	_	6	ADV	_	_
6	starker	stark	_	ADJA	nom|sg|masc|pos	7	ATTR	_	_
7	Wind	Wind	_	NN	nom|sg|masc	4	PAR	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	sind	sein	_	VAFIN	pl|3|pres|ind	0	S	_	_
3	manche	mancher	_	PIAT	nom|pl|neut	4	DET	_	_
4	Stürme	Sturm	_	NN	nom|pl|neut	2	PRED	_	_
5	gefährlich	gefährlich	_	ADJD	pos	4	ADV	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Dieser	dieser	_	PDAT	nom|sg|masc	2	DET	_	_
2	Sturm	Sturm	_	NN	nom|sg|masc	3	SUBJ	_	_
3	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	wahrscheinlich	wahrscheinlich	_	ADJD	pos	3	ADV	_	_
5	sehr	sehr	_	ADV	_	6	ADV	_	_
6	stark	stark	_	ADJD	pos	3	ADV	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	der	der	_	ART	nom|sg|masc	5	DET	_	_
4	Deutsche	deutsch	_	ADJA	nom|sg|masc|pos	5	ATTR	_	_
5	Wetter·dienst	Wetter·dienst	_	NN	nom|sg|masc	9	OBJA	_	_
6	vor	vor	_	APPR	_	9	PP	_	_
7	dem	der	_	ART	dat|sg|neut	8	DET	_	_
8	Sturm	Sturm	_	NN	dat|sg|neut	6	PN	_	_
9	gewarnt	warnen	_	VVPP	_	2	AUX	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Beim	bei	_	APPRART	dat|sg|neut	4	PP	_	_
2	Deutschen	deutsche	_	ADJA	dat|sg|neut|pos	3	ATTR	_	_
3	Wetter·dienst	Wetter·dienst	_	NN	dat|sg|neut	1	PN	_	_
4	arbeiten	arbeit	_	VVFIN	pl|3|pres|ind	0	S	_	_
5	Fach·leute	Fach·leute	_	NN	nom|pl|*	4	SUBJ	_	_
6	für	für	_	APPR	_	5	PP	_	_
7	Wetter	Wetter	_	NN	acc|pl|masc	6	PN	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Diese	dieser	_	PDAT	nom|sg|fem	2	DET	_	_
2	Fach·leute	Fach·leute	_	NN	nom|sg|fem	3	OBJD	_	_
3	beobachten	beobachten	_	VVFIN	_	0	S	_	_
4	jeden	jeder	_	PIAT	acc|sg|masc	5	DET	_	_
5	Tag	Tag	_	NN	acc|sg|masc	3	ZEIT	_	_
6	das	der	_	ART	acc|sg|neut	7	DET	_	_
7	Wetter	Wetter	_	NN	acc|sg|neut	3	OBJA	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	können	können	_	VMFIN	pl|3|pres|ind	0	S	_	_
3	die	der	_	ART	nom|pl|*	4	DET	_	_
4	Fach·leute	Fach·leute	_	NN	nom|pl|*	5	S	_	_
5	sagen	sagen	_	VVINF	pl|3|pres|ind	2	AUX	_	_
6	:	--	_	$.	_	0	ROOT	_	_
7	So	so	_	ADV	_	8	ADV	_	_
8	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
9	das	der	_	ART	nom|sg|neut	10	DET	_	_
10	Wetter	Wetter	_	NN	nom|sg|neut	8	SUBJ	_	_
11	in	in	_	APPR	_	8	PRED	_	_
12	den	der	_	ART	dat|pl|neut	14	DET	_	_
13	nächsten	nächster	_	ADJA	dat|pl|neut|pos	14	ATTR	_	_
14	Tagen	Tag	_	NN	dat|pl|neut	11	PN	_	_
15	.	--	_	$.	_	0	ROOT	_	_

1	Der	der	_	ART	nom|sg|masc	3	DET	_	_
2	Deutsche	deutsch	_	ADJA	nom|sg|masc|pos	3	ATTR	_	_
3	Wetter·dienst	Wetter·dienst	_	NN	nom|sg|masc	4	SUBJ	_	_
4	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
5	am	an	_	APPRART	dat|sg|masc	7	PP	_	_
6	Mittwoch	Mittwoch	_	NN	dat|sg|masc	5	PN	_	_
7	gesagt	sagen	_	VVPP	_	4	AUX	_	_
8	:	--	_	$.	_	0	ROOT	_	_
9	Achtung	Achtung	_	NN	nom|sg|fem	0	S	_	_
10	!	--	_	$.	_	0	ROOT	_	_

1	Es	es	_	PPER	nom|sg|neut|3	2	SUBJ	_	_
2	kommt	kommen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	wahrscheinlich	wahrscheinlich	_	ADJD	pos	2	ADV	_	_
4	ein	ein	_	ART	nom|sg|masc	6	DET	_	_
