1	Lkw-Unfall	Lkw-Unfall	_	NN	nom|sg|masc	0	S	_	_
2	auf	auf	_	APPR	_	1	PP	_	_
3	A1	A1	_	NE	acc|sg|*	2	PN	_	_

1	Auf	auf	_	APPR	_	4	PP	_	_
2	der	der	_	ART	dat|sg|fem	3	DET	_	_
3	A1	A1	_	NE	dat|sg|fem	1	PN	_	_
4	war	sein	_	VAFIN	sg|3|past|ind	0	S	_	_
5	ein	ein	_	ART	nom|sg|masc	7	DET	_	_
6	schwerer	schwer	_	ADJA	nom|sg|masc|pos	7	ATTR	_	_
7	Unfall	Unfall	_	NN	nom|sg|masc	4	PRED	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	A1	a1	_	PDS	nom|sg|fem	2	ETH	_	_
2	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	die	der	_	ART	nom|sg|fem	4	DET	_	_
4	Abkürzung	Abkürzung	_	NN	nom|sg|fem	2	PRED	_	_
5	für	für	_	APPR	_	4	PP	_	_
6	Auto·bahn	Auto·bahn	_	NN	acc|sg|fem	5	PN	_	_
7	1	1	_	CARD	_	6	APP	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Dieser	dieser	_	PDAT	nom|sg|masc	2	DET	_	_
2	Unfall	Unfall	_	NN	nom|sg|masc	3	ZEIT	_	_
3	war	sein	_	VAFIN	sg|3|past|ind	0	S	_	_
4	bei	bei	_	APPR	_	3	PRED	_	_
5	Oyten	Oyten	_	NN	dat|pl|masc	4	PN	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Oyten	oyten	_	NN	nom|sg|neut	2	PRED	_	_
2	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	ein	ein	_	ART	nom|sg|neut	4	DET	_	_
4	Ort	Ort	_	NN	nom|sg|neut	2	PRED	_	_
5	in	in	_	APPR	_	4	PP	_	_
6	Niedersachsen	Niedersachsen	_	NE	dat|sg|neut	5	PN	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Und	und	_	KON	_	0	S	_	_
2	Oyten	Oyten	_	NN	nom|sg|neut	3	PRED	_	_
3	ist	sein	_	VAFIN	sg|3|pres|ind	1	CJ	_	_
4	in	in	_	APPR	_	3	PP	_	_
5	der	der	_	ART	dat|sg|fem	6	DET	_	_
6	Nähe	Nähe	_	NN	dat|sg|fem	4	PN	_	_
7	von	von	_	APPR	_	6	PP	_	_
8	Bremen	Bremen	_	NE	dat|sg|neut	7	PN	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Bei	bei	_	APPR	_	4	PP	_	_
2	dem	der	_	ART	dat|sg|masc	3	DET	_	_
3	Unfall	Unfall	_	NN	dat|sg|masc	1	PN	_	_
4	sind	sein	_	VAFIN	pl|3|pres|ind	0	S	_	_
5	3	3	_	CARD	_	6	ATTR	_	_
6	Lkw	Lkw	_	NN	nom|pl|neut	0	S	_	_
7	gegeneinander	gegeneinander	_	ADV	_	8	ADV	_	_
8	gefahren	fahren	_	VVPP	_	4	AUX	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Ein	ein	_	ART	nom|sg|masc	2	DET	_	_
2	Lkw-Fahrer	Lkw-Fahrer	_	NN	nom|sg|masc	5	OBJA	_	_
3	wurde	werden	_	VAFIN	sg|3|past|ind	0	S	_	_
4	schwer	schwer	_	ADJD	pos	5	ADV	_	_
5	verletzt	verletzen	_	VVPP	_	3	AUX	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	2	2	_	CARD	_	3	ATTR	_	_
2	andere	anderer	_	ADJA	nom|pl|neut|pos	3	ATTR	_	_
3	Lkw-Fahrer	Lkw-Fahrer	_	NN	nom|pl|neut	4	SUBJ	_	_
4	wurden	werden	_	VAFIN	pl|3|past|ind	0	S	_	_
5	leicht	leicht	_	ADJD	pos	6	ADV	_	_
6	verletzt	verletzen	_	VVPP	_	4	AUX	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Kaputter	Kaputter	_	ADJA	nom|sg|masc|pos	2	ATTR	_	_
2	Lkw	Lkw	_	NN	nom|sg|masc	0	S	_	_
3	auf	auf	_	APPR	_	2	PP	_	_
4	A1	a1	_	NE	acc|sg|*	3	PN	_	_

1	Auf	auf	_	APPR	_	4	PP	_	_
2	der	der	_	ART	dat|sg|fem	3	DET	_	_
3	A1	A1	_	NE	dat|sg|fem	1	PN	_	_
4	hatte	haben	_	VAFIN	sg|3|past|ind	0	S	_	_
5	ein	ein	_	ART	nom|sg|masc	6	DET	_	_
6	Lkw	Lkw	_	NN	nom|sg|masc	4	OBJA	_	_
7	eine	ein	_	ART	acc|sg|fem	8	DET	_	_
8	Panne	Panne	_	NN	acc|sg|fem	6	GMOD	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Das	der	_	PDS	nom|sg|neut	2	OBJA2	_	_
2	heißt	heißen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	:	--	_	$.	_	0	ROOT	_	_
4	Der	der	_	ART	nom|sg|masc	5	DET	_	_
5	Lkw	Lkw	_	NN	nom|sg|masc	6	SUBJ	_	_
6	war	sein	_	VAFIN	sg|3|past|ind	2	S	_	_
7	kaputt	kaputt	_	ADJD	pos	6	ADV	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	konnte	können	_	VMFIN	sg|3|past|ind	0	S	_	_
3	der	der	_	ART	nom|sg|masc	4	DET	_	_
4	Lkw	Lkw	_	NN	nom|sg|masc	6	OBJD	_	_
5	nicht	nicht	_	PTKNEG	_	6	ADV	_	_
6	weiterfahren	weiterfahren	_	VVINF	_	2	AUX	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	dieser	dieser	_	PDAT	nom|sg|masc	4	DET	_	_
4	Lkw	Lkw	_	NN	nom|sg|masc	8	ZEIT	_	_
5	auf	auf	_	APPR	_	8	PP	_	_
6	dem	der	_	ART	dat|sg|masc	7	DET	_	_
7	Seiten·streifen	Seiten·streife	_	NN	dat|sg|masc	5	PN	_	_
8	gestanden	gestehen	_	VVPP	_	2	AUX	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Dann	dann	_	ADV	_	2	ADV	_	_
2	ist	sein	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	ein	ein	_	ART	nom|sg|masc	5	DET	_	_
4	anderer	anderer	_	ADJA	nom|sg|masc|pos	5	ATTR	_	_
5	Lkw	Lkw	_	NN	nom|sg|masc	2	PRED	_	_
6	gegen	gegen	_	APPR	_	5	PP	_	_
7	den	der	_	ART	acc|sg|masc	9	DET	_	_
8	kaputten	kaputt	_	ADJA	acc|sg|masc|pos	9	ATTR	_	_
9	Lkw	Lkw	_	NN	acc|sg|masc	6	PN	_	_
10	gefahren	fahren	_	VVPP	_	2	AUX	_	_
11	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Polizei	Polizei	_	NN	nom|sg|fem	3	SUBJ	_	_
3	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	gesagt	sagen	_	VVPP	_	3	AUX	_	_
5	:	--	_	$.	_	0	ROOT	_	_
6	Der	der	_	ART	nom|sg|masc	7	DET	_	_
7	Fahrer	Fahrer	_	NN	nom|sg|masc	2	APP	_	_
8	von	von	_	APPR	_	7	PP	_	_
9	dem	der	_	ART	dat|sg|neut	11	DET	_	_
10	anderen	anderer	_	ADJA	dat|sg|neut|pos	11	ATTR	_	_
11	Lkw	Lkw	_	NN	dat|sg|neut	8	PN	_	_
12	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
13	den	der	_	ART	acc|sg|masc	15	DET	_	_
14	kaputten	kaputt	_	ADJA	acc|sg|masc|pos	15	ATTR	_	_
15	Lkw	Lkw	_	NN	acc|sg|masc	19	OBJA	_	_
16	wahrscheinlich	wahrscheinlich	_	ADJD	pos	19	ADV	_	_
17	zu	zu	_	PTKA	_	18	ADV	_	_
18	spät	spät	_	ADJD	pos	19	ADV	_	_
