1	Unwetter	Unwetter	_	NN	nom|sg|neut	0	S	_	_
2	in	in	_	APPR	_	1	PP	_	_
3	Nord·deutschland	Nord·deutschland	_	NE	dat|sg|neut	2	PN	_	_

1	In	in	_	APPR	_	6	PP	_	_
2	vielen	vieler	_	PIAT	dat|pl|masc	3	DET	_	_
3	Orten	Ort	_	NN	dat|pl|masc	1	PN	_	_
4	in	in	_	APPR	_	3	PP	_	_
5	Nord·deutschland	Nord·deutschland	_	NE	dat|sg|neut	4	PN	_	_
6	waren	sein	_	VAFIN	pl|3|past|ind	0	S	_	_
7	Unwetter	Unwetter	_	NN	nom|pl|masc	6	PRED	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Unwetter	Unwetter	_	NN	nom|pl|masc	2	SUBJ	_	_
2	sind	sein	_	VAFIN	pl|3|pres|ind	0	S	_	_
3	zum	zu	_	APPRART	dat|sg|neut	2	PP	_	_
4	Beispiel	Beispiel	_	NN	dat|sg|neut	3	PN	_	_
5	:	--	_	$.	_	0	ROOT	_	_
6	•	LI	_	CARD	_	0	ROOT	_	_
7	Starke	stark	_	ADJA	nom|pl|masc|pos	8	ATTR	_	_
8	Gewitter	Gewitter	_	NN	nom|pl|masc	2	PRED	_	_
9	.	--	_	$.	_	0	ROOT	_	_
10	•	LI	_	XY	_	0	ROOT	_	_
11	Oder	Oder	_	KON	_	8	KON	_	_
12	starke	stark	_	ADJA	acc|pl|masc|pos	13	ATTR	_	_
13	Stürme	Sturm	_	NN	acc|pl|masc	11	CJ	_	_
14	.	--	_	$.	_	0	ROOT	_	_

1	Diese	dieser	_	PDAT	nom|sg|fem	2	DET	_	_
2	Unwetter	Unwetter	_	NN	nom|sg|fem	6	OBJA	_	_
3	haben	haben	_	VAFIN	pl|3|pres|ind	0	S	_	_
4	viele	vieler	_	PIAT	acc|pl|fem	5	ATTR	_	_
5	Schäden	Schaden	_	NN	acc|pl|masc	6	OBJA	_	_
6	gemacht	machen	_	VVPP	_	3	AUX	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Diese	dieser	_	PDAT	acc|pl|fem	2	DET	_	_
2	Schäden	Schaden	_	NN	acc|pl|fem	3	SUBJ	_	_
3	waren	sein	_	VAFIN	pl|3|past|ind	0	S	_	_
4	zum	zu	_	APPRART	dat|sg|neut	3	PP	_	_
5	Beispiel	Beispiel	_	NN	dat|sg|neut	4	PN	_	_
6	:	--	_	$.	_	0	ROOT	_	_
7	•	LI	_	XY	_	0	ROOT	_	_
8	In	in	_	APPR	_	3	PP	_	_
9	Hamburg	Hamburg	_	NE	dat|sg|neut	8	PN	_	_
10	.	--	_	$.	_	0	ROOT	_	_
11	•	LI	_	XY	_	0	ROOT	_	_
12	In	in	_	APPR	_	8	KON	_	_
13	Schleswig-Holstein	Schleswig-Holstein	_	NE	dat|sg|neut	12	PN	_	_
14	.	--	_	$.	_	0	ROOT	_	_
15	•	LI	_	XY	dat|sg|neut	0	ROOT	_	_
16	Und	und	_	KON	_	12	KON	_	_
17	in	in	_	APPR	_	16	CJ	_	_
18	Niedersachsen	Niedersachsen	_	NE	dat|sg|neut	17	PN	_	_
19	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	waren	sein	_	VAFIN	pl|3|past|ind	0	S	_	_
3	viele	vieler	_	PIAT	nom|pl|fem	4	DET	_	_
4	Feuerwehr·leute	Feuerwehr·leute	_	NN	nom|pl|fem	2	PRED	_	_
5	im	in	_	APPRART	dat|sg|masc	2	PRED	_	_
6	Einsatz	Einsatz	_	NN	dat|sg|masc	5	PN	_	_
7	.	--	_	$.	_	0	ROOT	_	_

1	Unwetter	Unwetter	_	ADJD	comp	2	ADV	_	_
2	machen	machen	_	VVFIN	pl|3|pres|ind	0	S	_	_
3	viele	vieler	_	PIAT	nom|pl|*	4	DET	_	_
4	Schäden	Schaden	_	NN	acc|pl|masc	2	OBJA	_	_

1	Bei	bei	_	APPR	_	4	PP	_	_
2	den	der	_	ART	dat|pl|masc	3	DET	_	_
3	Unwettern	Unwetter	_	NN	dat|pl|masc	1	PN	_	_
4	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
5	es	es	_	PPER	nom|sg|neut|3	7	OBJA	_	_
6	viel	viel	_	PIS	*|*|*	7	ADV	_	_
7	geregnet	regnen	_	VVPP	_	4	AUX	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Deshalb	deshalb	_	PROAV	_	2	DET	_	_
2	waren	sein	_	VAFIN	pl|3|past|ind	0	S	_	_
3	viele	vieler	_	PIAT	nom|pl|fem	4	ATTR	_	_
4	Straßen	Straße	_	NN	nom|pl|fem	5	OBJA	_	_
5	über·schwemmt	über·schwemmen	_	VVPP	_	2	AUX	_	_
6	.	--	_	$.	_	0	ROOT	_	_

1	Das	der	_	PDS	nom|sg|neut	2	OBJA2	_	_
2	heißt	heißen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	:	--	_	$.	_	0	ROOT	_	_
4	Auf	auf	_	APPR	_	7	PP	_	_
5	diesen	dieser	_	PDAT	acc|sg|masc	6	DET	_	_
6	Straßen	Straße	_	NN	acc|sg|masc	4	PN	_	_
7	war	sein	_	VAFIN	sg|3|past|ind	0	S	_	_
8	sehr	sehr	_	ADV	_	9	ADV	_	_
9	viel	viel	_	ADV	_	10	ADV	_	_
10	Wasser	Wasser	_	NN	acc|sg|neut	7	PAR	_	_
11	.	--	_	$.	_	0	ROOT	_	_

1	Und	und	_	KON	_	0	S	_	_
2	deshalb	deshalb	_	PROAV	_	3	DET	_	_
3	konnten	können	_	VMFIN	pl|3|past|ind	1	CJ	_	_
