1	Ehren·amt	Ehren·amt	_	ADJD	pos	2	ADV	_	_
2	fördern	fördern	_	VVINF	_	0	S	_	_

1	Das	der	_	ART	nom|sg|neut	2	DET	_	_
2	Ehren·amt	Ehren·amt	_	NN	nom|sg|neut	5	SUBJ	_	_
3	im	in	_	APPRART	dat|sg|neut	2	PP	_	_
4	Saarland	Saarland	_	NE	dat|sg|neut	3	PN	_	_
5	soll	sollen	_	VMFIN	sg|3|pres|ind	0	S	_	_
6	gefördert	fördern	_	VVPP	_	7	ADV	_	_
7	weren	weren	_	VVINF	_	5	AUX	_	_
8	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Gemeinschaft	Gemeinschaft	_	NN	nom|sg|fem	5	SUBJ	_	_
3	Pro	pro	_	APPR	_	2	PP	_	_
4	Ehrenamt	Ehrenamt	_	NN	dat|sg|neut	3	PN	_	_
5	will	wollen	_	VMFIN	sg|3|pres|ind	0	S	_	_
6	dazu	dazu	_	PROAV	_	8	DET	_	_
7	eine	ein	_	ART	acc|sg|fem	8	DET	_	_
8	Seite	Seite	_	NN	acc|sg|fem	11	OBJA	_	_
9	im	in	_	APPRART	dat|sg|neut	8	PP	_	_
10	Internet	Internet	_	NN	dat|sg|neut	9	PN	_	_
11	einrichten	einrichten	_	VVINF	_	5	AUX	_	_
12	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Gemeinschaft	Gemeinschaft	_	NN	nom|sg|fem	10	OBJA	_	_
3	Pro	pro	_	APPR	_	2	PP	_	_
4	Ehren·amt	Ehren·amt	_	NN	acc|sg|neut	3	PN	_	_
5	will	wollen	_	VMFIN	sg|3|pres|ind	0	S	_	_
6	das	der	_	ART	nom|sg|neut	7	DET	_	_
7	Ehren·amt	Ehren·amt	_	NN	nom|sg|neut	0	S	_	_
8	im	in	_	APPRART	dat|sg|neut	10	PP	_	_
9	Saarland	Saarland	_	NE	dat|sg|neut	8	PN	_	_
10	fördern	fördern	_	VVINF	_	5	AUX	_	_
11	.	--	_	$.	_	0	ROOT	_	_

1	Ehren·amt	Ehren·amt	_	ADJD	pos	2	ADV	_	_
2	heißt	heißen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	:	--	_	$.	_	0	ROOT	_	_
4	Menschen	Mensch	_	NN	nom|pl|masc	5	SUBJ	_	_
5	arbeiten	arbeiten	_	VVFIN	pl|3|pres|ind	2	S	_	_
6	zum	zu	_	APPRART	dat|sg|neut	5	PP	_	_
7	Beispiel	Beispiel	_	NN	dat|sg|neut	6	PN	_	_
8	freiwillig	freiwillig	_	ADJD	pos	5	ADV	_	_
9	•	LI	_	KOKOM	_	0	ROOT	_	_
10	im	in	_	APPRART	dat|sg|neut	5	PP	_	_
11	Krankenhaus	Krankenhaus	_	NN	dat|sg|neut	10	PN	_	_
12	•	LI	_	NE	nom|sg|*	0	ROOT	_	_
13	in	in	_	APPR	_	10	KON	_	_
14	der	der	_	ART	dat|sg|fem	15	DET	_	_
15	Kirche	Kirche	_	NN	dat|sg|fem	13	PN	_	_
16	•	LI	_	KON	_	0	ROOT	_	_
17	bei	bei	_	APPR	_	13	KON	_	_
18	Hilfsorganisationen	Hilfsorganisation	_	NN	dat|pl|fem	17	PN	_	_
19	.	--	_	$.	_	0	ROOT	_	_

1	Für	für	_	APPR	_	4	PP	_	_
2	diese	dieser	_	PDAT	acc|sg|fem	3	DET	_	_
3	Arbeit	Arbeit	_	NN	acc|sg|fem	1	PN	_	_
4	bekommen	bekommen	_	VVFIN	pl|3|pres|ind	0	S	_	_
5	die	der	_	ART	nom|pl|masc	6	DET	_	_
6	Menschen	Mensch	_	NN	nom|pl|masc	4	OBJA	_	_
7	aber	aber	_	ADV	_	4	ADV	_	_
8	kein	kein	_	PIAT	nom|sg|neut	9	DET	_	_
9	Geld	Geld	_	NN	nom|sg|neut	4	OBJA	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Gemeinschaft	Gemeinschaft	_	NN	nom|sg|fem	5	SUBJ	_	_
