1	Handels-Streit	Handels-Streit	_	NN	nom|sg|masc	0	S	_	_

1	Das	der	_	ART	nom|sg|neut	2	DET	_	_
2	Land	Land	_	NN	nom|sg|neut	13	DET	_	_
3	USA	USA	_	NE	nom|sg|neut	2	APP	_	_
4	und	und	_	KON	_	13	DET	_	_
5	die	der	_	ART	nom|sg|fem	7	DET	_	_
6	Europäische	europäisch	_	ADJA	nom|sg|fem|pos	7	ATTR	_	_
7	Union	Union	_	NN	nom|sg|fem	4	CJ	_	_
8	haben	haben	_	VAFIN	pl|3|pres|ind	0	S	_	_
9	Streit	Streit	_	NN	acc|sg|masc	8	OBJA	_	_
10	um	um	_	APPR	_	9	PP	_	_
11	ihren	ihr	_	PPOSAT	acc|sg|masc	12	DET	_	_
12	Handel	Handel	_	NN	acc|sg|masc	10	PN	_	_
13	.	--	_	$.	_	0	ROOT	_	_

1	Der	der	_	ART	nom|sg|masc	2	DET	_	_
2	Präsident	Präsident	_	NN	nom|sg|masc	7	S	_	_
3	von	von	_	APPR	_	2	PP	_	_
4	dem	der	_	ART	dat|sg|neut	5	DET	_	_
5	Land	Land	_	NN	dat|sg|neut	3	PN	_	_
6	USA	USA	_	NE	nom|sg|neut	5	APP	_	_
7	heißt	heißen	_	VVFIN	sg|3|pres|ind	0	S	_	_
8	Donald	Donald	_	NE	nom|sg|masc	7	PRED	_	_
9	Trump	Trump	_	NE	nom|sg|masc	7	PRED	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Er	er	_	PPER	nom|sg|masc|3	2	SUBJ	_	_
2	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
3	entschieden	entscheiden	_	VVPP	_	2	AUX	_	_
4	,	--	_	$,	_	0	ROOT	_	_
5	dass	daß	_	KOUS	_	13	KONJ	_	_
6	Unternehmen	Unternehmen	_	NN	nom|pl|neut	13	SUBJ	_	_
7	aus	aus	_	APPR	_	6	PP	_	_
8	den	der	_	ART	dat|pl|*	9	DET	_	_
9	USA	USA	_	NE	dat|pl|*	7	PN	_	_
10	eine	ein	_	ART	acc|sg|fem	11	DET	_	_
11	Strafe	Strafe	_	NN	acc|sg|fem	12	OBJA	_	_
12	zahlen	zahlen	_	VVINF	_	13	AUX	_	_
13	müssen	müssen	_	VMFIN	pl|3|pres|ind	3	OBJC	_	_
14	,	--	_	$,	_	0	ROOT	_	_
15	wenn	wenn	_	KOUS	_	20	KONJ	_	_
16	sie	sie	_	PPER	nom|pl|masc|3	21	OBJA	_	_
17	Waren	Sein	_	NN	acc|pl|fem	21	OBJA	_	_
18	aus	aus	_	APPR	_	17	PP	_	_
19	dem	der	_	ART	dat|sg|neut	20	DET	_	_
20	Ausland	Ausland	_	NN	dat|sg|neut	18	PN	_	_
21	kaufen	kaufen	_	VVINF	_	13	AUX	_	_
22	.	--	_	$.	_	0	ROOT	_	_

1	Trump	Trump	_	NE	nom|sg|*	2	OBJA2	_	_
2	nennt	nennen	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	das	der	_	ART	acc|sg|neut	4	DET	_	_
4	Straf-Zoll	Straf-Zoll	_	NN	acc|sg|neut	2	PAR	_	_
5	.	--	_	$.	_	0	ROOT	_	_

1	Diese	dieser	_	PDAT	nom|sg|fem	2	DET	_	_
2	Straf-Zölle	Straf-Zölle	_	NN	nom|sg|fem	8	OBJD	_	_
3	wird	werden	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	es	es	_	PPER	acc|sg|neut|3	8	OBJA	_	_
5	ab	ab	_	APPR	_	8	PP	_	_
6	Ende	Ende	_	NN	*|sg|neut	5	PN	_	_
7	März	März	_	NN	*|sg|masc	6	APP	_	_
8	geben	geben	_	VVINF	_	3	AUX	_	_
9	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	Zölle	Zoll	_	NN	nom|sg|fem	3	SUBJ	_	_
3	gelten	gelten	_	VVFIN	pl|3|pres|ind	0	S	_	_
4	vor	vor	_	APPR	_	6	PP	_	_
5	allem	alle	_	PIS	dat|sg|neut	4	PN	_	_
6	für	für	_	APPR	_	3	PP	_	_
7	Aluminium	Aluminium	_	NN	acc|sg|neut	6	PN	_	_
8	,	--	_	$,	_	0	ROOT	_	_
9	Stahl	Stahl	_	NN	acc|sg|masc	7	KON	_	_
10	und	und	_	KON	_	9	KON	_	_
11	Autos	Auto	_	NN	acc|pl|neut	10	CJ	_	_
12	aus	aus	_	APPR	_	11	PP	_	_
13	dem	der	_	ART	dat|sg|neut	14	DET	_	_
14	Ausland	Ausland	_	NN	dat|sg|neut	12	PN	_	_
15	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|pl|masc	2	DET	_	_
2	Amerikaner	Amerikaner	_	NN	nom|pl|masc	3	SUBJ	_	_
3	sollen	sollen	_	VMFIN	pl|3|pres|ind	0	S	_	_
4	diese	dieser	_	PDAT	acc|pl|fem	5	DET	_	_
5	Waren	Sein	_	NN	acc|pl|fem	11	OBJA	_	_
6	nur	nur	_	ADV	_	8	ADV	_	_
7	noch	noch	_	ADV	_	8	ADV	_	_
8	in	in	_	APPR	_	11	PP	_	_
9	ihrer	ihr	_	PPOSAT	dat|sg|fem	10	DET	_	_
10	Heimat	Heimat	_	NN	dat|sg|fem	8	PN	_	_
11	kaufen	kaufen	_	VVINF	_	3	AUX	_	_
12	.	--	_	$.	_	0	ROOT	_	_

1	Trump	Trump	_	NE	nom|sg|*	2	OBJA	_	_
2	glaubt	glauben	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	:	--	_	$.	_	0	ROOT	_	_
4	Den	der	_	ART	dat|pl|fem	5	DET	_	_
5	Firmen	Firma	_	NN	dat|pl|fem	0	S	_	_
6	in	in	_	APPR	_	9	PP	_	_
7	den	der	_	ART	dat|pl|*	8	DET	_	_
8	USA	USA	_	NE	dat|pl|*	6	PN	_	_
9	geht	gehen	_	VVFIN	sg|3|pres|ind	2	S	_	_
10	es	es	_	PPER	nom|sg|neut|3	9	SUBJ	_	_
11	dann	dann	_	ADV	_	9	ADV	_	_
12	besser	gut	_	ADJD	comp	9	ADV	_	_
13	.	--	_	$.	_	0	ROOT	_	_

1	Es	es	_	PPER	nom|sg|neut|3	2	SUBJ	_	_
2	gibt	geben	_	VVFIN	sg|3|pres|ind	0	S	_	_
3	dann	dann	_	ADV	_	2	ADV	_	_
4	auch	auch	_	ADV	_	6	ADV	_	_
5	mehr	mehr	_	PIAT	*|*|*	6	DET	_	_
6	Arbeitsplätze	Arbeitsplatz	_	NN	nom|pl|masc	2	OBJA	_	_
7	in	in	_	APPR	_	6	PP	_	_
8	den	der	_	ART	dat|pl|*	9	DET	_	_
9	USA	USA	_	NE	dat|pl|*	7	PN	_	_
10	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|sg|fem	2	DET	_	_
2	EU	EU	_	NE	nom|sg|fem	4	OBJD	_	_
3	hat	haben	_	VAFIN	sg|3|pres|ind	0	S	_	_
4	gesagt	sagen	_	VVPP	_	3	AUX	_	_
5	:	--	_	$.	_	0	ROOT	_	_
6	Wenn	wenn	_	KOUS	_	9	KONJ	_	_
7	Trump	Trump	_	NE	nom|sg|*	9	SUBJ	_	_
8	das	der	_	PDS	acc|sg|neut	9	SUBJ	_	_
9	macht	machen	_	VVFIN	sg|3|pres|ind	12	NEB	_	_
10	,	--	_	$,	_	0	ROOT	_	_
11	dann	dann	_	ADV	_	12	ADV	_	_
12	gibt	geben	_	VVFIN	sg|3|pres|ind	4	OBJC	_	_
13	es	es	_	PPER	nom|sg|neut|3	12	SUBJ	_	_
14	auch	auch	_	ADV	_	15	ADV	_	_
15	Straf-Zölle	Straf-Zöll	_	NN	acc|pl|masc	12	OBJA	_	_
16	für	für	_	APPR	_	15	PP	_	_
17	Waren	Sein	_	NN	acc|pl|fem	16	PN	_	_
18	aus	aus	_	APPR	_	17	PP	_	_
19	den	der	_	ART	dat|pl|*	20	DET	_	_
20	USA	USA	_	NE	dat|pl|*	18	PN	_	_
21	.	--	_	$.	_	0	ROOT	_	_

1	Die	der	_	ART	nom|pl|fem	3	DET	_	_
2	europäischen	europäisch	_	ADJA	nom|pl|fem|pos	3	ATTR	_	_
3	Straf-Zölle	Straf-Zölle	_	NN	nom|pl|fem	16	OBJD	_	_
4	könnte	können	_	VMFIN	sg|3|past|subj	0	S	_	_
5	es	es	_	PPER	nom|sg|neut|3	4	SUBJ	_	_
6	etwa	etwa	_	ADV	_	7	ADV	_	_
7	für	für	_	APPR	_	16	PP	_	_
8	Jeans	Jeans	_	NN	acc|sg|masc	7	PN	_	_
9	,	--	_	$,	_	0	ROOT	_	_
10	Erdnuss-Butter	Erdnuss-Butter	_	NN	acc|sg|neut	8	KON	_	_
11	oder	oder	_	KON	_	10	KON	_	_
12	Motorräder	Motorrad	_	NN	acc|pl|masc	11	CJ	_	_
13	aus	aus	_	APPR	_	12	PP	_	_
14	den	der	_	ART	dat|pl|*	15	DET	_	_
15	USA	USA	_	NE	dat|pl|*	13	PN	_	_
16	geben	geben	_	VVINF	_	4	AUX	_	_
17	.	--	_	$.	_	0	ROOT	_	_

1	Experten	Experte	_	NN	nom|pl|masc	2	PRED	_	_
2	sind	sein	_	VAFIN	pl|3|pres|ind	0	S	_	_
3	sehr	sehr	_	ADV	_	4	ADV	_	_
4	besorgt	besorgt	_	ADJD	pos	2	ADV	_	_
5	über	über	_	APPR	_	2	PRED	_	_
6	den	der	_	ART	acc|sg|masc	7	DET	_	_
